First_lat,First_long,End_lat,End_long,First_time,End_time,Instrument,Coments
-15.2566733,6.1163533,-15.2566733,6.1163533,2025-03-22 19:45:00,2025-03-22 21:15:00,CTD_ROS,ICU02_F_CTD+roseta
-15.2567317,6.1162217,-15.2567317,6.1162217,2025-03-22 21:15:00,2025-03-22 21:30:00,NET,ICU02_WP2_1
-15.2565917,6.1164783,-15.2565917,6.1164783,2025-03-22 21:30:00,2025-03-22 21:45:00,NET,ICU02_WP2_2
-15.2568183,6.1160867,-15.2568183,6.1160867,2025-03-22 21:45:00,2025-03-22 22:15:00,NET,ICU02_WP2_3
-15.256285,6.1169917,-15.256285,6.1169917,2025-03-22 22:15:00,2025-03-22 22:45:00,NET,ICU02_WP2_4
-15.25652,6.1165983,-15.25652,6.1165983,2025-03-22 23:00:00,2025-03-22 23:55:00,NET,ICU02_Hydrobios_325_night
-8.9611367,1.6414383,-8.9611367,1.6414383,2025-03-25 15:40:00,2025-03-26 16:30:00,TRA,ICU03_Trampa_sedimentacion
-8.9608833,1.6414533,-8.9608833,1.6414533,2025-03-25 17:00:00,2025-03-25 17:30:00,NET,ICU03_WP2_1
-8.9612733,1.6411617,-8.9612733,1.6411617,2025-03-25 17:30:00,2025-03-25 17:45:00,NET,ICU03_WP2_2
-8.96114,1.6412667,-8.96114,1.6412667,2025-03-25 17:45:00,2025-03-25 18:15:00,NET,ICU03_WP2_3
-8.9612967,1.6411533,-8.9612967,1.6411533,2025-03-25 18:15:00,2025-03-25 18:45:00,NET,ICU03_WP2_4
-8.96178,1.64062,-8.96178,1.64062,2025-03-25 23:00:00,2025-03-25 23:55:00,NET,ICU03_Hydrobios_325_nigth
-8.961635,1.640765,-8.961635,1.640765,2025-03-26 11:00:00,2025-03-27 11:00:00,MSC,ICU03_SnowCatcher
-8.9614667,1.6409633,-8.9614667,1.6409633,2025-03-26 11:18:00,2026-03-26 11:34:00,RADIOMETRO,ICU03_radiometro
-8.9614017,1.6410633,-8.9614017,1.6410633,2025-03-26 11:30:00,2025-03-26 12:30:00,NET,ICU03_Hydrobios_325_day
-8.96068,1.6416917,-8.96068,1.6416917,2025-03-26 13:30:00,2025-03-26 14:30:00,NET,ICU03_Hydrobios_50
-9.0587233,1.6402633,-9.0587233,1.6402633,2025-03-26 16:40:00,2025-03-26 17:10:00,CTD_ROS,ICU03_S_CTD+roseta
-9.0586133,1.640215,-9.0586133,1.640215,2025-03-26 17:53:00,2025-03-26 19:30:00,CTD_ROS,ICU03_F_CTD+roseta
-9.0593917,1.6402733,-9.0593917,1.6402733,2025-03-26 19:49:00,2025-03-26 21:20:00,CTD_ROS,ICU03_D_CTD+roseta
-6.4934033,-1.5288333,-6.4934033,-1.5288333,2025-03-27 18:00:00,2025-03-28 15:40:00,TRA,ICU04_Trampa_sedimentacion
-6.4948783,-1.528,-6.4948783,-1.528,2025-03-27 18:35:00,2025-03-27 19:50:00,CTD_ROS,ICU04_F_CTD+roseta
-6.494465,-1.5272667,-6.494465,-1.5272667,2025-03-27 23:00:00,2025-03-27 23:55:00,NET,ICU04_Hydrobios_325_night
-6.4949667,-1.52837,-6.4949667,-1.52837,2025-03-28 07:17:00,2025-03-28 08:27:00,CTD_ROS,ICU04_D_CTD+roseta
-6.4950133,-1.5286567,-6.4950133,-1.5286567,2025-03-28 08:30:00,2025-03-28 09:00:00,NET,ICU04_WP2_1
-6.4950133,-1.5286567,-6.4950133,-1.5286567,2025-03-28 08:30:00,2025-03-28 08:26:00,MSN,ICU04_SnowCatcher
-6.4945433,-1.5286483,-6.4945433,-1.5286483,2025-03-28 09:00:00,2025-03-28 09:15:00,NET,ICU04_WP2_2
-6.49498,-1.5290133,-6.49498,-1.5290133,2025-03-28 09:15:00,2025-03-28 09:45:00,NET,ICU04_WP2_3
-6.4953383,-1.52946,-6.4953383,-1.52946,2025-03-28 09:45:00,2025-03-28 10:00:00,NET,ICU04_WP2_4
-6.494675,-1.5315817,-6.494675,-1.5315817,2025-03-28 10:00:00,2025-03-28 10:13:00,RADIOMETRO,ICU04_Radiometro
-6.494675,-1.5315817,-6.494675,-1.5315817,2025-03-28 10:00:00,2025-03-28 11:00:00,CTD_ROS,ICU04_S_CTD+roseta
-6.4963433,-1.5292067,-6.4963433,-1.5292067,2025-03-28 11:00:00,2025-03-28 12:00:00,NET,ICU04_Hydrobios_325_day
-6.4955517,-1.52899,-6.4955517,-1.52899,2025-03-28 12:40:00,2025-03-28 13:40:00,NET,ICU04_Hydrobios_50
-3.2259117,-8.753945,-3.2259117,-8.753945,2025-03-30 07:32:00,2025-03-31 07:56:00,TRA,ICU05_Trampa_Sedimentacion
-3.2307133,-8.7555617,-3.2307133,-8.7555617,2025-03-30 09:22:00,2025-03-30 10:00:00,CTD_ROS,ICU05_S_CTD+roseta
-3.2274483,-8.756575,-3.2274483,-8.756575,2025-03-30 10:10:00,2025-03-30 10:23:00,RADIOMETRO,ICU05_Radiometro
-3.2299533,-8.7551267,-3.2299533,-8.7551267,2025-03-30 10:45:00,2025-04-01 09:45:00,MSC,ICU05_SnowCatcher
-3.2299367,-8.7550833,-3.2299367,-8.7550833,2025-03-30 11:00:00,2025-03-30 12:15:00,CTD_ROS,ICU05_D_CTD+roseta
-3.2295333,-8.7548567,-3.2295333,-8.7548567,2025-03-30 12:15:00,2025-03-30 13:15:00,NET,ICU05_Hydrobios_50
-3.229615,-8.755125,-3.229615,-8.755125,2025-03-30 14:00:00,2025-03-30 15:00:00,NET,ICU05_Hydrobios_325_day
-3.2295683,-8.7551783,-3.2295683,-8.7551783,2025-03-30 15:04:00,2025-03-30 16:15:00,CTD_ROS,ICU05_F_CTD+roseta
-3.2296017,-8.7553117,-3.2296017,-8.7553117,2025-03-30 16:15:00,2025-03-30 16:30:00,NET,ICU05_WP2_1
-3.2295783,-8.7552983,-3.2295783,-8.7552983,2025-03-30 16:30:00,2025-03-30 16:45:00,NET,ICU05_WP2_2
-3.2294783,-8.75519,-3.2294783,-8.75519,2025-03-30 16:45:00,2025-03-30 17:15:00,NET,ICU05_WP2_3
-3.2294733,-8.75522,-3.2294733,-8.75522,2025-03-30 17:15:00,2025-03-30 17:45:00,NET,ICU05_WP2_4
-3.2309617,-8.7568917,-3.2309617,-8.7568917,2025-03-30 23:00:00,2025-03-30 23:55:00,NET,ICU05_Hydrobios_325_night
1.2849717,-14.7109883,1.2849717,-14.7109883,2025-04-01 20:18:00,2025-04-02 18:18:00,TRA,ICU06_Trampa_Sedimentación
1.2771967,-14.7126317,1.2771967,-14.7126317,2025-04-01 23:45:00,2025-04-02 05:00:00,NET,ICU06_Hydrobios_325_night
1.277135,-14.712125,1.277135,-14.712125,2025-04-02 07:56:00,2025-04-02 08:10:00,CTD_ROS,ICU06_D_CTD+roseta
1.27756,-14.716845,1.27756,-14.716845,2025-04-02 10:00:00,2025-04-03 10:11:00,MSC,ICU06_SnowCatcher
1.2798667,-14.716265,1.2798667,-14.716265,2025-04-02 10:22:00,2025-04-02 10:40:00,RADIOMETRO,ICU06_radiometro
1.2761883,-14.7129783,1.2761883,-14.7129783,2025-04-02 10:57:00,2025-04-02 11:16:00,CTD_ROS,ICU06_S_CTD+roseta
1.2763,-14.7133167,1.2763,-14.7133167,2025-04-02 11:20:00,2025-04-02 12:20:00,NET,ICU06_Hydrobios_325_day
1.27676,-14.7121017,1.27676,-14.7121017,2025-04-02 15:00:00,2025-04-02 16:00:00,NET,ICU06_Hydrobios_50
1.2768433,-14.71228,1.2768433,-14.71228,2025-04-02 16:15:00,2025-04-02 16:45:00,NET,ICU06_WP2_1
1.276385,-14.7120367,1.276385,-14.7120367,2025-04-02 16:45:00,2025-04-02 17:00:00,NET,ICU06_WP2_2
1.2766117,-14.7112767,1.2766117,-14.7112767,2025-04-02 17:00:00,2025-04-02 17:30:00,NET,ICU06_WP2_3
1.2761083,-14.7100567,1.2761083,-14.7100567,2025-04-02 17:30:00,2025-04-02 18:00:00,NET,ICU06_WP2_4
1.2774533,-14.7129683,1.2774533,-14.7129683,2025-04-02 18:45:00,2025-04-02 19:50:00,CTD_ROS,ICU06_F_CTD+rostea
7.92583,-20.2765767,7.92583,-20.2765767,2025-04-04 19:05:00,2025-04-05 17:05:00,TRA,ICU07_Trampa_sedimentacion
7.9262433,-20.27604,7.9262433,-20.27604,2025-04-04 19:25:00,2025-04-04 20:25:00,CTD_ROS,ICU07_P_CTD+roseta
7.9254417,-20.27601,7.9254417,-20.27601,2025-04-05 01:35:00,2025-05-05 02:35:00,NET,ICU07_Hydrobios_325_night
7.92635,-20.2752867,7.92635,-20.2752867,2025-04-05 07:00:00,2025-04-05 08:05:00,CTD_ROS,ICU07_D_CTD+roseta
7.92634,-20.275255,7.92634,-20.275255,2025-04-05 08:12:00,2025-04-06 08:10:00,MSC,ICU07_Snowcatcher
7.9263133,-20.275195,7.9263133,-20.275195,2025-04-05 08:30:00,2025-04-05 09:00:00,NET,ICU07_WP2_1
7.9263317,-20.275245,7.9263317,-20.275245,2025-04-05 09:00:00,2025-04-05 09:15:00,NET,ICU07_WP2_2
7.9263467,-20.2753933,7.9263467,-20.2753933,2025-04-05 09:15:00,2025-04-05 09:45:00,NET,ICU07_WP2_3
7.9263217,-20.2752217,7.9263217,-20.2752217,2025-04-05 09:45:00,2025-04-05 10:15:00,NET,ICU07_WP2_4
7.9263017,-20.2751583,7.9263017,-20.2751583,2025-04-05 10:00:00,2025-04-05 10:10:00,RADIOMETRO,ICU07_radiometro
7.9261,-20.2756667,7.9261,-20.2756667,2025-04-05 10:17:00,2025-04-05 10:40:00,CTD_ROS,ICU07_S_CTD+roseta
7.9260967,-20.2756717,7.9260967,-20.2756717,2025-04-05 10:50:00,2025-04-05 11:50:00,NET,ICU7_Hydrobios_325_day
7.9256867,-20.275255,7.9256867,-20.275255,2025-04-05 12:40:00,2025-04-05 13:40:00,NET,ICU07_Hydrobios_50
7.9260133,-20.27584,7.9260133,-20.27584,2025-04-05 13:45:00,2025-04-05 14:00:00,CTD_ROS,ICU07_F1_CTD+roseta
7.9260133,-20.27588,7.9260133,-20.27588,2025-04-05 14:23:00,2025-04-05 15:30:00,CTD_ROS,ICU07_F2_CTD+roseta
15.6508433,-22.5610217,15.6508433,-22.5610217,2025-04-07 17:15:00,2025-04-07 17:45:00,NET,ICU08_WP2_1
15.6516217,-22.562325,15.6516217,-22.562325,2025-04-07 17:30:00,2025-04-08 15:30:00,TRA,ICU08_Trampa_sedimentacion
15.6519233,-22.5598933,15.6519233,-22.5598933,2025-04-07 17:45:00,2025-04-07 18:00:00,NET,ICU08_WP2_2
15.6523317,-22.5607183,15.6523317,-22.5607183,2025-04-07 18:00:00,2025-04-07 18:30:00,NET,ICU08_WP2_3
15.6526067,-22.5618617,15.6526067,-22.5618617,2025-04-07 18:30:00,2025-04-07 19:00:00,NET,ICU08_WP2_4
15.6514317,-22.561525,15.6514317,-22.561525,2025-04-07 23:00:00,2025-04-07 23:55:00,NET,ICU08_Hydrobios_325_night
15.6512717,-22.5610667,15.6512717,-22.5610667,2025-04-08 06:58:00,2025-04-08 08:10:00,CTD_ROS,ICU08_D_CTD+roseta
15.651135,-22.5619667,15.651135,-22.5619667,2025-04-08 09:30:00,2025-04-09 09:30:00,MSC,ICU08_Snowcatcher
15.651185,-22.5607917,15.651185,-22.5607917,2025-04-08 09:56:00,2025-04-08 10:09:00,RADIOMETRO,ICU08_radiometro
15.6513133,-22.5613167,15.6513133,-22.5613167,2025-04-08 10:14:00,2025-04-08 10:45:00,CTD_ROS,ICU08_S_CTD+roseta
15.6512733,-22.5625067,15.6512733,-22.5625067,2025-04-08 10:35:00,2025-04-08 11:35:00,NET,ICU08_Hydrobios_325_day
15.6510833,-22.5614733,15.6510833,-22.5614733,2025-04-08 12:20:00,2025-04-08 13:20:00,CTD_ROS,ICU08_Hydrobios_50
15.651065,-22.561635,15.651065,-22.561635,2025-04-08 13:35:00,2025-04-08 14:44:00,CTD_ROS,ICU08_F_CTD+roseta
25.4089983,-17.77985,25.4089983,-17.77985,2025-04-11 07:10:00,2025-04-12 07:00:00,TRA,ICU09_Trampa_sedimentacion
25.4090733,-17.7777167,25.4090733,-17.7777167,2025-04-11 07:24:00,2025-04-11 08:35:00,CTD_ROS,ICU09_D_CTD+roseta
25.41202,-17.77608,25.41202,-17.77608,2025-04-11 08:40:00,2025-04-12 07:55:00,MSC,ICU09_SnowCatcher
25.4123017,-17.7758983,25.4123017,-17.7758983,2025-04-11 08:45:00,2025-04-11 09:00:00,NET,IU09_WP2_1
25.4127033,-17.775655,25.4127033,-17.775655,2025-04-11 09:00:00,2025-04-11 09:15:00,NET,ICU09_WP2_2
25.412855,-17.7755917,25.412855,-17.7755917,2025-04-11 09:15:00,2025-04-11 09:40:00,NET,ICU09_WP2_3
25.4130583,-17.7755283,25.4130583,-17.7755283,2025-04-11 09:40:00,2025-04-11 10:00:00,NET,ICU09_WP2_4
25.413525,-17.77538,25.413525,-17.77538,2025-04-11 10:01:00,2025-04-11 10:13:00,RADIOMETRO,ICU09_radiometro
25.4141567,-17.7750833,25.4141567,-17.7750833,2025-04-11 10:20:00,2025-04-11 10:50:00,CTD_ROS,ICU09_S_CTD+roseta
25.4150267,-17.7747817,25.4150267,-17.7747817,2025-04-11 11:00:00,2025-04-11 12:15:00,NET,ICU09_Hydrobios_50
25.409725,-17.7775567,25.409725,-17.7775567,2025-04-11 13:00:00,2025-04-11 14:15:00,NET,ICU09_Hydrobios_325_day
25.408655,-17.7779233,25.408655,-17.7779233,2025-04-11 14:25:00,2025-04-11 15:35:00,CTD_ROS,ICU09_F_CTD+roseta
25.40999,-17.776145,25.40999,-17.776145,2025-04-11 22:55:00,2025-04-11 23:55:00,NET,ICU09_Hydrobios_325_nigth
29.1823117,-15.4195183,29.1823117,-15.4195183,2025-04-15 06:46:00,2025-04-16 06:47:00,TRA,ICU10_Trampas_sedimentación
29.18405,-15.419095,29.18405,-15.419095,2025-04-15 07:15:00,2025-04-15 08:25:00,CTD_ROS,ICU10_D_CTD+roseta
29.1839883,-15.4191833,29.1839883,-15.4191833,2025-04-15 08:30:00,2025-04-15 09:00:00,NET,ICU10_WP2_1
29.1839783,-15.419155,29.1839783,-15.419155,2025-04-15 08:50:00,2025-04-16 08:50:00,MSC,ICU10_SnowCatcher
29.1840033,-15.419175,29.1840033,-15.419175,2025-04-15 09:00:00,2025-04-15 09:15:00,NET,ICU10_WP2_2
29.1839933,-15.4191033,29.1839933,-15.4191033,2025-04-15 09:15:00,2025-04-15 09:40:00,NET,ICU10_WP2_3
29.1839767,-15.4190033,29.1839767,-15.4190033,2025-04-15 09:40:00,2025-04-15 10:00:00,NET,ICU10_WP2_4
29.1840033,-15.4188517,29.1840033,-15.4188517,2025-04-15 10:00:00,2025-04-15 10:20:00,NET,ICU10_WP2_5
29.1840183,-15.4185833,29.1840183,-15.4185833,2025-04-15 10:21:00,2025-04-15 10:34:00,RADIOMETRO,ICU10_radiometro
29.1841083,-15.4182667,29.1841083,-15.4182667,2025-04-15 10:43:00,2025-04-15 11:15:00,CTD_ROS,ICU10_S_CTD+roseta
29.1841283,-15.4176517,29.1841283,-15.4176517,2025-04-15 11:10:00,2025-04-15 12:25:00,NET,ICU10_Hydrobios_325_day
29.1849933,-15.4189117,29.1849933,-15.4189117,2025-04-15 13:05:00,2025-04-15 14:10:00,NET,ICU10_Hydrobios_50
29.184875,-15.4190733,29.184875,-15.4190733,2025-04-15 14:20:00,2025-04-15 17:00:00,CTD_ROS,ICU10_F_CTD+roseta
29.184425,-15.4210067,29.184425,-15.4210067,2025-04-15 23:00:00,2025-04-15 23:55:00,NET,ICU10_Hydrobios_325_nigth
,,,,,,,
