First_lat,First_long,End_lat,End_long,First_time,End_time,Instrument,Coments
-10.0178084,40.0447568,-10.0162889,40.0455775,07-05-2021 10:31:25,07-05-2021 12:11:48,CTD,59_CTD-MoC_29
-10.4723823,39.4204731,-10.0176308,40.0450309,07-05-2021 12:25:09,07-05-2021 14:03:30,XBT,60_MC_29
-10.3580692,39.5789264,-10.346284,39.5949003,07-05-2021 15:07:57,07-05-2021 16:18:48,CTD,62_CTD-MoC_30
-10.3482801,39.5940242,-10.346543,39.595102,07-05-2021 16:28:40,07-05-2021 17:34:23,XBT,63_MC_30
-10.3479802,39.5936943,-10.3019025,39.6562443,07-05-2021 18:43:02,07-05-2021 19:39:46,CTD,64_CTD_MoC_31
-10.2776669,39.6894949,-10.2032965,39.7914159,07-05-2021 19:51:57,07-05-2021 20:37:01,XBT,65_MC_31
-10.1040833,39.9272979,-10.0303051,40.0281108,07-05-2021 21:32:22,07-05-2021 22:17:26,CTD,66_CTD_MoC_32
-10.0180621,40.0449326,-10.0166013,40.0455775,07-05-2021 22:27:53,07-05-2021 23:07:36,XBT,67_MC_32
-9.5385179,40.9785548,-9.5376803,40.9795093,08-05-2021 04:46:31,08-05-2021 06:24:55,CTD,69_CTD_MoC_33
-9.6361587,40.5149418,-9.575983,40.7997175,08-05-2021 13:47:53,08-05-2021 15:29:36,CTD,71_CTD_MoC_34
-9.5617941,40.8668723,-9.5378593,40.9796574,08-05-2021 15:51:01,08-05-2021 17:23:31,gravity_corer,72_GC_34
-9.5572691,40.9780302,-9.5374377,41.1745753,08-05-2021 18:25:26,08-05-2021 19:46:27,CTD,74_CTD_MoC_35
-9.4674517,42.1551667,-9.4659101,42.1568885,10-05-2021 06:11:44,10-05-2021 07:09:21,CTD,75_CTD_MoC_36
-9.4662581,42.1550985,-9.465296,42.1563748,10-05-2021 07:25:04,10-05-2021 08:14:42,box_corer,76_BC_36
-9.432759,42.1559194,-9.4319268,42.157305,10-05-2021 09:01:16,10-05-2021 09:30:41,CTD,78_CTD_MoC_37
-9.4322492,42.1582681,-9.4321492,42.1583681,10-05-2021 09:47:02,10-05-2021 09:47:02,box_corer,78_BC_37_PERDIDA
-9.4724409,42.1526177,-9.4294946,42.1590654,10-05-2021 20:28:23,10-05-2021 21:02:20,CTD,79_CTD_MoC_38
-9.5821276,42.2201384,-9.4940789,42.3449867,10-05-2021 22:24:04,10-05-2021 23:26:15,CTD,80_CTD_MoC_39
-9.4679713,43.649716,-9.1015145,44.2071132,11-05-2021 00:43:53,11-05-2021 02:09:43,CTD,82_CTD_MoC_40
-9.5034518,43.7212733,-9.4988726,43.7223842,11-05-2021 03:25:41,11-05-2021 05:07:17,CTD,83_CTD_MoC_41
-9.4671905,43.6531791,-9.1032284,44.2100718,11-05-2021 11:32:48,11-05-2021 13:09:19,CTD,85_CTD_MoC_44
-9.5680611,43.7272685,-9.5037096,43.7593215,11-05-2021 17:29:33,11-05-2021 18:22:20,gravity_corer,87_GC_42
-7.3393344,44.2105618,-7.3373006,44.2139098,13-05-2021 05:22:06,13-05-2021 07:21:29,CTD,88_CTD_MoC_48
-7.3538357,44.161473,-7.3527235,44.1639914,13-05-2021 08:11:59,13-05-2021 08:50:24,gravity_corer,90_GC_46
-7.3773141,44.0387096,-6.7120339,44.1511372,13-05-2021 12:01:46,13-05-2021 13:26:54,CTD,91_CTD_MoC_49
-7.3393344,44.2105618,-7.3373028,44.2139577,13-05-2021 17:19:19,13-05-2021 18:50:20,CTD,93_CTD_MoC_50
-7.2801331,44.0779886,-6.9105064,44.1479623,13-05-2021 21:18:49,13-05-2021 23:00:33,CTD,95_CTD_MoC_51
-6.8565838,43.7985964,-5.0799383,44.1741198,13-05-2021 23:12:36,14-05-2021 00:17:44,gravity_corer,96_GC_51
-5.3714668,44.0041765,-5.3699105,44.0059114,14-05-2021 01:07:39,14-05-2021 02:25:00,CTD,97_CTD-MoC_52
-5.2413949,43.9229918,-5.2395439,43.9241844,14-05-2021 03:53:31,14-05-2021 04:45:17,CTD,99_CTD-MoC_53
-5.1694435,43.8380836,-5.1680206,43.8392202,14-05-2021 06:03:52,14-05-2021 06:42:46,CTD,100_CTD-MoC_54
-5.3708694,44.0048927,-5.1120878,44.1733776,14-05-2021 11:16:18,14-05-2021 13:23:59,CTD,102_CTD_MoC_60
-5.1949612,43.7985964,-5.1791601,43.8262587,14-05-2021 19:14:30,14-05-2021 19:41:40,gravity_corer,104_GC_56
-5.1566013,43.8871432,-5.1398219,43.932408,14-05-2021 20:15:12,14-05-2021 20:43:13,gravity_corer,105_GC_57
-5.1115052,44.0085022,-5.095962,44.0506926,14-05-2021 21:23:45,14-05-2021 21:51:12,gravity_corer,106_GC_58
-5.0960898,44.0891788,-5.0799383,44.1315212,14-05-2021 22:13:00,14-05-2021 22:42:33,gravity_corer,107_GC_59
-5.1129776,44.1722342,-5.110941,44.1741198,14-05-2021 23:11:10,14-05-2021 23:40:27,gravity_corer,108_GC_61
-5.20359,43.6824117,-4.8796947,43.9736962,15-05-2021 00:34:57,15-05-2021 01:03:52,gravity_corer,109_GC_62
-5.1202004,43.9823318,-5.1193655,43.9828337,15-05-2021 02:16:33,15-05-2021 02:57:42,XBT,110_MC_59
-5.132378,43.9598229,-5.1280482,43.9629044,15-05-2021 03:25:27,15-05-2021 04:16:34,XBT,111_MC_58
,,,,,,,
