First_lat,First_long,End_lat,End_long,First_time,End_time,Instrument,Coments
-60.6297417,-62.9797283,-60.6297417,-62.9797283,2025-02-14 00:47:00,2025-02-14 00:54:00,CTD_ROS_LADCP,Perfil de CTD
-60.64328,-62.980815,-60.64328,-62.980815,2025-02-14 01:11:00,2025-02-14 01:15:00,CTD_ROS_LADCP,Perfil CTD
-60.4066567,-63.039225,-60.4066567,-63.039225,2025-02-14 11:24:00,2025-02-14 12:02:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.4385567,-63.0304333,-60.4385567,-63.0304333,2025-02-14 13:46:00,2025-02-14 14:18:00,CTD_ROS_LADCP,Perfil CTD
-60.4692983,-63.0215867,-60.4692983,-63.0215867,2025-02-14 14:50:00,2025-02-14 15:19:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.5007433,-63.0116983,-60.5007433,-63.0116983,2025-02-14 16:10:00,2025-02-14 16:27:00,CTD_ROS_LADCP,Perfil CTD
-60.665545,-62.9734633,-60.665545,-62.9734633,2025-02-14 23:56:00,2025-02-14 00:45:00,NET,Pesca de Zooplancton Multinet
-60.6570617,-62.9291267,-60.6570617,-62.9291267,2025-02-15 23:39:00,2025-02-15 00:50:00,NET,Pesca de Zooplancton Multinet
-60.5802717,-62.9870717,-60.5802717,-62.9870717,2025-02-16 11:20:00,2025-02-16 12:50:00,CTD_UND,ESTACION CTD-YOYO
-60.575225,-62.9889983,-60.575225,-62.9889983,2025-02-16 14:57:00,2025-02-16 15:42:00,NET,Pesca de Zooplancton Multinet
-60.7011717,-62.965815,-60.7011717,-62.965815,2025-02-16 18:11:00,2025-02-16 18:18:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.678645,-62.958155,-60.678645,-62.958155,2025-02-16 19:19:00,2025-02-16 19:29:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.6561317,-62.9495917,-60.6561317,-62.9495917,2025-02-16 20:34:00,2025-02-16 20:44:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.609835,-62.8765783,-60.609835,-62.8765783,2025-02-17 11:14:00,2025-02-17 11:21:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.5973767,-62.8646883,-60.5973767,-62.8646883,2025-02-17 12:10:00,2025-02-17 12:22:00,CTD_ROS_LADCP,Perfil CTD
-60.5790733,-62.846965,-60.5790733,-62.846965,2025-02-17 13:00:00,2025-02-17 13:14:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.5590467,-62.828285,-60.5590467,-62.828285,2025-02-17 14:25:00,2025-02-17 14:41:00,CTD_ROS_LADCP,Perfil CTD
-60.5397483,-62.8099667,-60.5397483,-62.8099667,2025-02-17 15:14:00,2025-02-17 15:33:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
-60.5003267,-62.7736083,-60.5003267,-62.7736083,2025-02-17 17:39:00,2025-02-17 18:01:00,CTD_ROS_LADCP,Perfil CTD
-60.48067,-62.7553367,-60.48067,-62.7553367,2025-02-17 19:11:00,2025-02-17 19:23:00,CTD_ROS_LADCP,Perfil CTD
-60.462115,-62.7369483,-60.462115,-62.7369483,2025-02-17 19:53:00,2025-02-17 20:01:00,CTD_ROS_LADCP,Perfil CTD y recogida de agua con roseta
,,,,,,,
